neta = 31
Axial Location =    0.11414
 23    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 22    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 21    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 20    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 19    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 18    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 17    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 16    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 15    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 14    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 13    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 12    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 11    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 10    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
  9    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
  8    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
  7    1.00000    1.00000   -0.00000    0.02018    0.07062    5.94999    1.00000
  6    0.99990    0.99999    0.00000    0.02018    0.07062    5.94972    0.99989
  5    1.00064    1.00017    0.00002    0.02014    0.07045    5.95812    1.00095
  4    1.00398    0.99847   -0.00148    0.02069    0.07214    5.87788    1.00117
  3    1.01433    1.00720    0.02196    0.01830    0.06315    6.33857    1.02824
  2    1.73751    0.93533    0.08203    0.06445    0.12984    4.12002    1.54870
  1    0.39535    0.00000    0.00000    0.06445    0.57062    0.00000    0.06445
Axial Location =    0.11414
 31    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 30    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 29    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 28    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 27    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 26    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 25    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 24    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 23    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
 22    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 21    1.00000    1.00000    0.00000    0.02018    0.07062    5.95000    1.00000
 20    1.00000    1.00000   -0.00000    0.02018    0.07062    5.95000    1.00000
